0103020310,01030203,Rebero
0103020311,01030203,Rusororo
0103020312,01030203,Sabaganga
0103020313,01030203,Taba
0103020401,01030204,Bigo
0103020402,01030204,Bisambu
0103020403,01030204,Kabeza
0103020404,01030204,Nyabikenke
0103030101,01030301,Gatare
0103030102,01030301,Kabuye I
0103030103,01030301,Kabuye Ii
0103030104,01030301,Kagunga I
0103030105,01030301,Kagunga Ii
0103030106,01030301,Rebero
0103030201,01030302,Kanserege I
0103030202,01030302,Kanserege Ii
0103030203,01030302,Kanserege Iii
0103030204,01030302,Marembo I
0103030205,01030302,Marembo Ii
0103030206,01030302,Marembo Iii
0103030301,01030303,Kigugu I
0103030302,01030303,Kigugu Ii
0103030303,01030303,Kigugu Iii
0103030304,01030303,Kinunga
0103030305,01030303,Ruganwa I
0103030306,01030303,Ruganwa Ii
0103030307,01030303,Ruganwa Iii
0103040101,01030401,Bwiza
0103040102,01030401,Byimana
0103040103,01030401,Ituze
0103040104,01030401,Kanserege
0103040105,01030401,Kinunga
0103040201,01030402,Kamuna
0103040202,01030402,Mugeyo
0103040203,01030402,Muyange
0103040204,01030402,Rugunga
0103040301,01030403,Inshuti
0103040302,01030403,Mpingayanyanza
0103040303,01030403,Nyacyonga
0103040304,01030403,Nyanza
0103040305,01030403,Rukatsa
0103040306,01030403,Taba
0103050101,01030501,Amahoro
0103050102,01030501,Antene
0103050103,01030501,Bamporeze I
0103050104,01030501,Bamporeze Ii
0103050105,01030501,Gashyushya
0103050106,01030501,Gishikiri
0103050107,01030501,Hope
0103050108,01030501,Kariyeri
0103050109,01030501,Nyarugugu
0103050110,01030501,Radari
0103050111,01030501,Rukore
0103050201,01030502,Akagera
0103050202,01030502,Bwiza
0103050203,01030502,Gasabo
0103050204,01030502,Giporoso I
0103050205,01030502,Giporoso Ii
0103050206,01030502,Juru
0103050207,01030502,Kabeza
0103050208,01030502,Karisimbi
0103050209,01030502,Muhabura
0103050210,01030502,Mulindi
0103050211,01030502,Nyarurembo
0103050212,01030502,Nyenyeri
0103050213,01030502,Rebero
0103050301,01030503,Bitare
0103050302,01030503,Byimana
0103050303,01030503,Cyurusagara
0103050304,01030503,Gakorokombe
0103050305,01030503,Gikundiro
0103050306,01030503,Gitarama
0103050307,01030503,Karama
0103050308,01030503,Nyabyunyu
0103050309,01030503,Nyarutovu
0103050310,01030503,Urukundo
0103050401,01030504,Beninka
0103050402,01030504,Bukunzi
0103050403,01030504,Cyeru
0103050404,01030504,Intwari
0103050405,01030504,Itunda
0103050406,01030504,Kavumu
0103050407,01030504,Susuruka
0103050408,01030504,Ubumwe
0103050409,01030504,Umunara
0103050410,01030504,Uwabarezi
0103050411,01030504,Zirakamwa
0103060101,01030601,Amajyambere
0103060102,01030601,Gasharu
0103060103,01030601,Sakirwa
0103060104,01030601,Umunyinya
0103060201,01030602,Gashiha
0103060202,01030602,Iriba
0103060203,01030602,Multimedia
0103060204,01030602,Umunyinya
0103060205,01030602,Umuremure
0103060206,01030602,Urugero
0103060301,01030603,Gasave
0103060302,01030603,Isoko
0103060303,01030603,Karisimbi
0103060304,01030603,Kicukiro
0103060305,01030603,Triangle
0103060306,01030603,Ubumwe
0103060401,01030604,Ahitegeye
0103060402,01030604,Intaho
0103060403,01030604,Iriba
0103060404,01030604,Isangano
0103060405,01030604,Urugero
0103070101,01030701,Gakokobe
0103070102,01030701,Gatare
0103070103,01030701,Imena
0103070104,01030701,Ituze
0103070105,01030701,Kabutare
0103070106,01030701,Kimisange
0103070107,01030701,Nyenyeri
0103070108,01030701,Ubumenyi
0103070201,01030702,Ibuga
0103070202,01030702,Ihuriro
0103070203,01030702,Murambi
0103070204,01030702,Rutoki
0103070205,01030702,Taba
0103070206,01030702,Terimbere
0103070207,01030702,Ubutare
0103070208,01030702,Umurimo
0103070301,01030703,Akimana
0103070302,01030703,Amahoro
0103070303,01030703,Byimana
0103070304,01030703,Indatwa
0103070305,01030703,Ingenzi
0103070306,01030703,Kabeza
0103070307,01030703,Karurayi
0103070308,01030703,Mataba
0103070309,01030703,Umucyo
0103070401,01030704,Kamabuye
0103070402,01030704,Karuyenzi
0103070403,01030704,Kivu
0103070404,01030704,Rebero
0103070405,01030704,Twishorezo
0103070406,01030704,Zuba
0103070501,01030705,Amajyambere
0103070502,01030705,Bwiza
0103070503,01030705,Nyarurembo
0103070504,01030705,Ubumwe
0103070505,01030705,Umutekano
0103070506,01030705,Urumuri
0103070507,01030705,Uwateke
0103080101,01030801,Akababyeyi
0103080102,01030801,Ayabaraya
0103080103,01030801,Nyamico
0103080104,01030801,Nyamyijima
0103080105,01030801,Nyirakavomo
0103080106,01030801,Rususa
0103080201,01030802,Biryogo
0103080202,01030802,Bwiza
0103080203,01030802,Cyimo
0103080204,01030802,Kabeza
0103080205,01030802,Kiyovu
0103080206,01030802,Masaka
0103080207,01030802,Murambi
0103080208,01030802,Nyakagunga
0103080209,01030802,Urugwiro
0103080301,01030803,Bamporeze
0103080302,01030803,Butangampundu
0103080303,01030803,Butare
0103080304,01030803,Cyugamo
0103080305,01030803,Gicaca
0103080306,01030803,Gihuke
0103080307,01030803,Kabeza
0103080308,01030803,Kibande
0103080309,01030803,Rebero
0103080310,01030803,Rugende
0103080311,01030803,Ruyaga
0103080401,01030804,Gitaraga
0103080402,01030804,Kabeza
0103080403,01030804,Kajevuba
0103080404,01030804,Nyakarambi
0103080405,01030804,Nyange
0103080406,01030804,Ruhanga
0103080407,01030804,Rwintare
0103080501,01030805,Kabeza
0103080502,01030805,Kamashashi
0103080503,01030805,Mbabe
0103080504,01030805,Murambi
0103080505,01030805,Ngarama
0103080506,01030805,Sangano
0103080601,01030806,Cyankongi
0103080602,01030806,Cyeru
0103080603,01030806,Gatare
0103080604,01030806,Kagese
0103080605,01030806,Kanyetabi
0103080606,01030806,Mubano
0103080607,01030806,Ruhosha
0103090101,01030901,Byimana
0103090102,01030901,Gatare
0103090103,01030901,Imena
0103090104,01030901,Kamahoro
0103090105,01030901,Kigarama
0103090106,01030901,Rugunga
0103090107,01030901,Rurembo
0103090108,01030901,Taba
0103090201,01030902,Buhoro
0103090202,01030902,Gaseke
0103090203,01030902,Gateke
0103090204,01030902,Gorora
0103090205,01030902,Kigabiro
0103090206,01030902,Kinunga
0103090207,01030902,Kiruhura
0103090208,01030902,Munini
0103090209,01030902,Murehe
0103090210,01030902,Mwijabo
0103090211,01030902,Mwijuto
0103090212,01030902,Nyarubande
0103090213,01030902,Rwezamenyo
0103090214,01030902,Sovu
0103090215,01030902,Taba
0103090301,01030903,Amahoro
0103090302,01030903,Amarebe
0103090303,01030903,Amarembo
0103090304,01030903,Bigabiro
0103090305,01030903,Bukinanyana
0103090306,01030903,Bumanzi
0103090307,01030903,Bwiza
0103090308,01030903,Gatsibo
0103090309,01030903,Gikundiro
0103090310,01030903,Indakemwa
0103090311,01030903,Indamutsa
0103090312,01030903,Indatwa
0103090313,01030903,Inyarurembo
0103090314,01030903,Isangano
0103090315,01030903,Karama
0103090316,01030903,Kinyana
0103090317,01030903,Rugwiro
0103090318,01030903,Umurava
0103100101,01031001,Akindege
0103100102,01031001,Indatwa
0103100103,01031001,Intwari
0103100104,01031001,Kabagendwa
0103100105,01031001,Kibaya
0103100106,01031001,Mukoni
0103100107,01031001,Mulindi
0103100108,01031001,Umucyo
0103100109,01031001,Uruhongore
0103100201,01031002,Gasaraba
0103100202,01031002,Gihanga
0103100203,01031002,Gitara
0103100204,01031002,Kavumu
0103100205,01031002,Mahoro
0103100206,01031002,Nyarutovu
0103100207,01031002,Rugali
0103100208,01031002,Runyonza
0103100301,01031003,Gabiro
0103100302,01031003,Kabaya
0103100303,01031003,Kanogo
0103100304,01031003,Marembo
0103100305,01031003,Mushumbamwiza
0103100306,01031003,Nyandungu
0103100307,01031003,Ruragendwa
0103100308,01031003,Rwinyana
0103100309,01031003,Rwinyange
0103100310,01031003,Rwiza
0103100311,01031003,Urwibutso
0201010101,02010101,Bigega
0201010102,02010101,Bugura
0201010103,02010101,Kamatovu
0201010104,02010101,Karama
0201010105,02010101,Kavumu
0201010106,02010101,Kibaga
0201010107,02010101,Kiberinka
0201010108,02010101,Nyakwibereka
0201010109,02010101,Nyarutovu
0201010201,02010102,Akirabo
0201010202,02010102,Gihisi A
0201010203,02010102,Gihisi B
0201010204,02010102,Karukoranya A
0201010205,02010102,Karukoranya B
0201010206,02010102,Majyambere
0201010207,02010102,Mugandamure A
0201010208,02010102,Mugandamure B
0201010209,02010102,Mukoni
